file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.ease/src/org/eclipse/ease/debug/ITracingConstant.java,1,6,2,0,2,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0
plugins/org.eclipse.ease.ui/src-gen/org/eclipse/ease/ui/repository/IStorage.java,1,8,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,2,0,4,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/IDebugEngine.java,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/ToggleHandler.java,1,40,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/service/ScriptServiceFactory.java,1,14,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/events/SuspendedEvent.java,1,22,0,7,0,0,1,2,0,4,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.lang.javascript.rhino.debugger/src/org/eclipse/ease/lang/javascript/rhino/debugger/RhinoDebuggerEngine.java,1,25,7,0,0,0,6,0,3,0,0,0,1,0,1,0,4,0,2,0,3,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/modules/IModuleListener.java,1,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/console/actions/TerminateConsoleAction.java,1,42,5,3,0,0,2,1,0,1,2,0,0,0,0,0,2,1,0,0,4,1,2,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/events/IDebugEvent.java,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,9,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/ui/ScriptSelectionDialog.java,1,63,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/events/IModelRequest.java,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/ui/ScriptDragSource.java,1,24,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/repository/impl/WorkspaceParser.java,1,63,23,2,2,0,5,1,0,1,5,0,1,0,0,0,7,0,0,0,6,0,1,0,0,0
developers/org.eclipse.ease.helpgenerator/src/org/eclipse/ease/helpgenerator/ModuleDoclet.java,1,477,41,0,13,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
plugins/org.eclipse.ease.lang.javascript/src/org/eclipse/ease/lang/javascript/JavaScriptModuleWrapper.java,1,90,14,0,8,0,5,0,0,0,7,0,1,0,0,0,5,0,5,0,4,0,3,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/launching/LaunchConfigurationTabGroup.java,1,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.modules.platform/src/org/eclipse/ease/modules/platform/FilesystemHandle.java,1,125,0,5,0,0,0,2,0,1,0,0,0,1,1,0,0,0,7,5,0,0,2,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/ScriptURLConnection.java,1,20,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/modules/decorators/ModulesExplorerFieldDecorator.java,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/IScriptLocationProvider.java,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
