file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.jubula.app/src/org/eclipse/jubula/app/core/WorkSpaceData.java,1,196,0,12,0,0,1,5,0,1,4,0,0,0,0,0,1,2,0,0,0,4,4,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/provider/labelprovider/ParameterValueLabelProvider.java,1,86,16,3,1,0,9,3,2,3,9,0,0,0,0,0,11,3,0,0,7,0,8,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/RecordInputStream.java,1,224,11,655,8,646,5,208,7,9,34,4,0,0,0,0,1,42,0,0,0,228,26,3,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/businessprocess/TestExecutionEvent.java,1,32,0,27,0,0,0,20,0,10,0,60,0,0,0,0,0,12,0,0,0,20,0,60,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/TickRecord.java,1,248,44,1,36,0,6,1,0,1,24,1,1,0,0,0,4,0,5,0,5,0,0,1,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/actions/AbstractRefreshAction.java,1,16,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
org.eclipse.jubula.client.inspector.ui/src/org/eclipse/jubula/client/inspector/ui/commands/ActivateInspectorResponseCommand.java,1,34,1,0,0,0,4,1,0,1,2,0,0,0,1,0,5,1,4,0,3,0,2,0,0,0
org.eclipse.jubula.tools/src/org/eclipse/jubula/tools/constants/StringConstants.java,1,29,0,0,0,0,0,0,0,0,0,1493,0,0,0,0,0,287,0,0,0,0,0,1493,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Vlookup.java,1,38,11,0,9,0,4,1,0,1,9,0,0,0,1,0,7,0,1,0,7,0,1,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/actions/MoveTestCaseAction.java,1,360,94,6,31,0,40,2,8,1,49,0,0,0,0,0,39,1,0,0,47,1,12,0,0,0
org.eclipse.jubula.rc.swt/src/org/eclipse/jubula/rc/swt/implclasses/ControlImplClass.java,1,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/model/IDocAttributeDescriptionPO.java,1,17,0,19,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,12,0,49,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/usermodel/HSSFWorkbook.java,1,912,207,84,124,0,48,27,30,7,32,9,1,1,1,0,36,14,2,0,67,56,29,9,0,0
org.eclipse.jubula.examples.aut.dvdtool/src/org/eclipse/jubula/examples/aut/dvdtool/control/PopupListener.java,1,22,0,11,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Sumx2py2.java,1,11,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Offset.java,1,178,21,0,4,0,5,1,5,1,8,0,0,0,1,0,10,0,1,0,11,0,6,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/handlers/AbstractEditParametersHandler.java,1,153,32,5,13,3,12,3,0,0,12,1,0,2,0,0,14,1,0,0,21,0,7,0,0,0
org.eclipse.jubula.examples.aut.adder.swing/src/org/eclipse/jubula/examples/aut/adder/swing/model/DivisionOperator.java,1,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/usermodel/DummyGraphics2d.java,1,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/communication/IConnectionEventListener.java,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hpsf/ClassID.java,1,92,1,15,1,0,1,9,0,6,1,7,0,0,0,0,1,3,0,0,0,14,0,7,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/actions/PasteTreeItemActionTCBrowser.java,1,44,11,0,5,0,10,1,0,1,5,0,1,0,0,0,8,1,0,0,5,1,0,0,0,0
