file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.actf.model.ui.editors.ie/src/org/eclipse/actf/model/ui/editors/ie/internal/events/impl/ProgressChangeParametersImpl.java,2,23,3,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0
plugins/org.eclipse.actf.visualization.gui/src/org/eclipse/actf/visualization/gui/msaa/properties/methods/ia2table/IA2TableColumnExtentAtMethod.java,2,25,7,1,1,0,5,1,3,1,0,0,1,0,0,0,4,1,1,0,2,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/number/impl/NumberNodeFactory.java,2,37,1,0,1,0,5,1,0,0,6,1,1,0,0,0,3,1,1,0,1,0,3,0,0,0
plugins/org.eclipse.actf.visualization.engines.lowvision/src/org/eclipse/actf/visualization/engines/lowvision/internal/io/ImageFileReaderGetter.java,2,43,4,1,2,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
plugins/org.eclipse.actf.model.ui.editors.ooo/src/org/eclipse/actf/model/ui/editors/ooo/OOoEditorPlugin.java,2,50,0,1,0,1,0,2,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0
plugins/org.eclipse.actf.util.httpproxy/src/org/eclipse/actf/util/httpproxy/util/TimeoutException.java,2,10,0,12,0,0,0,18,0,12,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,0
plugins/org.eclipse.actf.visualization.ui.report/src/org/eclipse/actf/visualization/ui/report/table/ResultTableViewer.java,2,260,24,11,2,0,12,6,6,1,23,0,0,0,1,0,10,4,1,0,7,7,16,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/base/impl/ODFElementImpl.java,2,192,14,631,0,0,3,66,2,1,0,0,1,64,1,0,3,65,0,0,2,1,44,0,0,0
plugins/org.eclipse.actf.examples.adesigner/src/org/eclipse/actf/examples/adesigner/extension/ADesignerTargetWindowDataProvider.java,2,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/draw/DrawConstants.java,2,80,0,0,0,0,0,22,0,0,0,480,0,0,0,0,0,21,0,0,0,0,0,480,0,0
plugins/org.eclipse.actf.ai.xmlstore/src/org/eclipse/actf/ai/xmlstore/nvdl/model/NVDLAllowAction.java,2,9,1,1,0,0,2,2,0,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0
plugins/org.eclipse.actf.visualization.engines.lowvision/src/org/eclipse/actf/visualization/engines/lowvision/problem/ProhibitedBackgroundColorProblem.java,2,30,7,1,2,0,8,1,2,1,2,0,1,0,0,0,4,1,1,0,4,1,3,0,0,0
plugins/org.eclipse.actf.ai.fennec/src/org/eclipse/actf/ai/fennec/impl/TreeItemMark.java,2,59,3,1,0,0,5,2,0,1,0,1,2,0,0,0,4,1,7,0,5,0,0,1,0,0
plugins/org.eclipse.actf.visualization.engines.lowvision/src/org/eclipse/actf/visualization/engines/lowvision/internal/Messages.java,2,17,0,25,0,25,0,17,0,0,0,25,0,0,0,0,0,17,0,0,0,0,0,0,0,0
plugins/org.eclipse.actf.visualization.gui/src/org/eclipse/actf/visualization/gui/msaa/properties/methods/ia2text/IA2TextCharacterExtentsMethod.java,2,35,12,1,1,0,7,1,4,1,0,0,1,0,0,0,5,1,1,0,3,0,0,0,0,0
plugins/org.eclipse.actf.ai.fennec/src/org/eclipse/actf/ai/fennec/NVM3Exception.java,2,7,0,5,0,0,0,13,0,3,0,0,0,1,0,0,0,10,0,0,0,7,0,0,0,0
