file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/exceptions/PropertyNotFoundException.java,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/conflictDetection/IndexSensitiveConflictDetectionStrategy.java,1,632,185,4,40,0,2,3,0,4,2,0,0,0,1,0,23,1,2,0,97,2,2,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/dialogs/merge/conflict/conflicts/MultiReferenceSingleConflict.java,1,41,33,2,4,0,6,1,2,2,2,0,1,0,0,0,8,1,2,0,4,0,2,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/dialogs/merge/ui/components/ContextComponent.java,1,64,12,1,3,0,4,1,0,1,3,0,0,0,1,0,5,1,1,0,3,0,0,0,0,0
org.eclipse.emf.emfstore.server.model.edit/src/org/eclipse/emf/emfstore/server/model/versioning/operations/provider/OperationIdItemProvider.java,1,51,6,1,3,0,2,1,0,1,1,0,1,0,0,0,3,0,5,0,0,1,1,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/classes/VisibilityType.java,1,74,0,1,0,1,0,6,0,0,0,9,0,0,0,0,0,4,0,0,0,11,0,7,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/classes/provider/PackageItemProvider.java,1,89,13,1,5,0,1,1,0,1,11,0,1,0,0,0,2,0,6,0,0,1,10,0,0,0
org.eclipse.emf.emfstore.modelgenerator.common/src/org/eclipse/emf/emfstore/modelgenerator/common/attribute/AttributeSetterEBigInteger.java,1,22,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/meeting/MeetingFactory.java,1,10,1,17,1,0,1,0,0,0,0,18,0,0,0,1,0,6,0,5,0,1,0,18,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/changeTracking/operations/CreateDeleteOperationTest.java,1,1212,936,0,57,0,90,0,0,0,106,0,42,0,1,0,37,0,42,0,174,0,46,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/util/EMFStoreClientUtil.java,1,76,36,5,6,5,4,5,0,0,7,5,0,0,0,0,8,5,0,0,10,0,4,0,0,0
