file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.virgo.util.osgi/src/main/java/org/eclipse/virgo/util/osgi/manifest/DynamicallyImportedPackage.java,1,12,0,19,0,0,1,0,0,0,0,0,1,0,0,1,1,6,0,8,2,9,0,0,0,0
org.eclipse.virgo.kernel.artifact/src/main/java/org/eclipse/virgo/kernel/artifact/plan/PlanBridge.java,1,65,32,5,18,0,8,2,6,1,1,1,0,0,1,0,8,1,1,0,9,1,0,0,0,0
org.eclipse.virgo.apps.admin.core/src/test/java/org/eclipse/virgo/apps/admin/core/artifact/StandardArtifactServiceTests.java,1,31,6,0,3,0,3,0,3,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
org.eclipse.virgo.repository/src/main/java/org/eclipse/virgo/repository/ArtifactDescriptor.java,1,19,0,199,0,0,0,0,0,0,0,12,0,1,0,3,0,59,0,84,0,89,0,12,0,0
org.eclipse.virgo.util.env/src/main/java/org/eclipse/virgo/util/env/JvmVendor.java,1,35,0,4,0,2,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,8,0,0
org.eclipse.virgo.kernel.userregion/src/main/java/org/eclipse/virgo/kernel/userregion/internal/equinox/StandardSystemStateAccessor.java,1,13,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
org.eclipse.virgo.util.common/src/test/java/org/eclipse/virgo/util/common/SynchronizedIteratorTests.java,1,42,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
org.eclipse.virgo.kernel.services/src/test/java/org/eclipse/virgo/kernel/services/concurrent/monitor/DeadlockAnalyserTests.java,1,39,6,0,1,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/test/java/org/eclipse/virgo/kernel/deployer/core/internal/BundleDeploymentPropertiesTransformerTests.java,1,57,17,0,6,0,3,0,6,0,6,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0
org.eclipse.virgo.kernel.model/src/main/java/org/eclipse/virgo/kernel/model/internal/deployer/DeployerCompositeArtifactDependencyDeterminer.java,1,29,8,4,1,2,1,1,0,2,0,0,0,0,1,0,6,1,1,0,5,1,0,0,0,0
org.eclipse.virgo.medic.core/src/main/java/org/eclipse/virgo/medic/eventlog/impl/EventLoggerServiceFactory.java,1,16,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
org.eclipse.virgo.kernel.services/src/main/java/org/eclipse/virgo/kernel/services/concurrent/management/StandardExecutorServiceInfo.java,1,45,6,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,7,0,8,0,0,0,0,0
org.eclipse.virgo.medic.core/src/main/java/org/eclipse/virgo/medic/impl/MedicActivator.java,1,197,31,0,14,0,23,1,22,2,14,0,0,0,0,0,34,1,0,0,21,0,6,0,0,0
org.eclipse.virgo.util.io/src/test/java/org/eclipse/virgo/util/io/FileSystemUtilsTests.java,1,142,15,0,15,0,2,0,0,0,17,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/deployer/core/DeploymentException.java,1,22,0,34,0,0,0,145,0,58,0,32,0,4,0,0,0,126,0,0,0,54,0,0,0,0
org.eclipse.virgo.medic.core/src/main/java/org/eclipse/virgo/medic/log/impl/logback/DelegatingContextSelector.java,1,64,5,19,0,8,0,2,0,5,0,10,0,0,0,0,0,2,0,0,3,1,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/test/java/org/eclipse/virgo/kernel/install/artifact/internal/StubInstallArtifactRefreshHandler.java,1,26,0,2,0,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,3,1,0,0,0,0
org.eclipse.virgo.osgi.launcher/src/main/java/org/eclipse/virgo/osgi/launcher/parser/BundleEntry.java,1,16,0,22,0,19,0,6,0,5,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0
org.eclipse.virgo.kernel.shell/src/main/java/org/eclipse/virgo/kernel/shell/internal/formatting/PropertyFormatter.java,1,53,0,7,0,7,0,4,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.virgo.repository/src/test/java/org/eclipse/virgo/repository/configuration/ExternalStorageRepositoryConfigurationTests.java,1,47,5,0,0,0,5,0,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0
org.eclipse.virgo.kernel.deployer.test/src/test/java/org/eclipse/virgo/kernel/deployer/test/LoadableClasses.java,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,6,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/install/artifact/PlanInstallArtifact.java,1,11,0,11,0,0,1,0,0,0,0,5,1,0,0,3,2,16,0,15,0,17,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/module/ModuleContextAccessor.java,1,6,0,8,0,0,0,0,0,0,0,1,0,0,0,4,1,16,0,4,0,22,0,0,0,0
org.eclipse.virgo.util.jmx/src/test/java/org/eclipse/virgo/util/jmx/JmxExceptionCleanerTestInterface.java,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
