file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/ForBlock.java,1,17,0,61,0,0,0,0,0,0,0,7,1,0,0,1,0,7,0,12,0,27,0,0,0,0
plugins/org.eclipse.acceleo.common/src/org/eclipse/acceleo/common/utils/AcceleoNonStandardLibrary.java,1,58,2,4,2,2,3,4,0,2,3,56,0,0,0,0,2,4,0,0,0,2,0,56,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/rules/SequenceRule.java,1,79,0,12,0,0,0,1,0,12,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/scanner/AcceleoBlockScanner.java,1,104,14,4,0,0,7,4,10,1,49,0,1,3,0,0,5,1,1,3,6,0,49,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/wizards/newfile/example/AbstractM2TContentStrategy.java,1,188,1,6,1,0,1,2,0,0,1,0,0,2,1,0,2,0,2,2,0,0,0,55,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/perspectives/AcceleoPerspectiveFactory.java,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/IfBlock.java,1,10,0,37,0,0,0,0,0,0,0,5,1,0,0,1,0,7,0,5,1,26,0,0,0,0
tests/org.eclipse.acceleo.parser.tests/src-gen/org/eclipse/acceleo/parser/tests/extlibrary/Item.java,1,7,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,5,0,2,0,3,0,0,0,0
plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/internal/parser/cst/utils/FileContent.java,1,87,8,27,0,27,2,12,2,0,7,27,0,0,0,0,1,12,0,0,4,0,7,0,0,0
plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/internal/parser/AcceleoParserMessages.java,1,26,0,62,0,62,0,6,0,0,0,62,0,0,0,0,0,5,0,0,0,0,0,0,0,0
tests/org.eclipse.acceleo.parser.tests/src/org/eclipse/acceleo/parser/tests/cst/utils/FileContentTests.java,1,33,14,0,14,0,1,2,0,0,14,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/impl/LetBlockImpl.java,1,165,6,1,5,0,1,1,0,1,26,0,1,0,1,0,4,0,11,0,8,1,25,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/impl/FileBlockImpl.java,1,171,6,2,5,0,2,2,0,0,25,0,1,1,1,0,3,1,12,1,4,1,25,0,0,0
plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/internal/parser/ast/CST2ASTConverter.java,1,704,192,23,4,0,6,4,1,1,97,0,0,1,0,0,7,1,0,0,126,1,9,64,0,0
tests/org.eclipse.acceleo.parser.tests/src-gen/org/eclipse/acceleo/parser/tests/extlibrary/impl/PeriodicalImpl.java,1,98,7,0,6,0,1,0,0,0,11,0,1,0,1,0,2,0,10,0,0,0,11,0,0,0
plugins/org.eclipse.acceleo.model/src/org/eclipse/acceleo/model/mtl/impl/spec/IfBlockSpec.java,1,30,2,0,0,0,1,1,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0
tests/org.eclipse.acceleo.engine.tests/src/org/eclipse/acceleo/engine/tests/unit/utils/MessagesTest.java,1,143,9,0,9,0,1,1,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
examples/org.eclipse.acceleo.module.example.ecore2python/src/org/eclipse/acceleo/module/ecore2python/Factory.java,1,151,1,1,1,0,2,2,1,0,4,0,0,1,0,0,3,0,0,1,1,1,2,0,0,0
plugins/org.eclipse.acceleo.engine/src/org/eclipse/acceleo/engine/generation/AcceleoGenericEngine.java,1,95,21,0,5,0,6,2,5,20,6,0,0,0,1,0,9,2,3,0,6,0,1,0,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/IfBlock.java,1,9,0,9,0,0,0,0,0,0,0,5,1,0,0,1,0,8,0,5,2,14,0,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/Block.java,1,8,0,94,0,0,0,0,0,0,0,90,1,8,0,1,0,14,0,3,1,33,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src-gen/org/eclipse/acceleo/internal/ide/ui/wizards/newproject/CreateModuleUIClasspathWriter.java,1,22,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tests/org.eclipse.acceleo.engine.tests/src/org/eclipse/acceleo/engine/tests/unit/generation/AcceleoGenericEngineTest.java,1,227,24,0,3,0,6,1,19,0,4,1,1,0,0,0,8,1,3,0,13,0,32,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/impl/TemplateExpressionImpl.java,1,14,0,5,0,0,0,5,0,1,1,0,0,4,1,0,2,0,0,4,0,1,1,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/VisibilityKind.java,1,66,0,9,0,4,0,14,0,0,0,19,0,0,0,0,0,12,0,0,0,20,0,17,0,0
